user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,gasto_total,credito_utilizado,monto_promedio_ahorro,ratio_gasto_ingreso,pct_credito_ocupado,tasa_ahorro_real,perfil_financiero
1637,19,m,soltero,4,0,59878,15000,53222.0,12414,13173.16,0.8888,0.8276,0.22,SALUDABLE
1638,18,f,soltero,3,1,21405,15000,32234.32307692308,13893,2140.5,1.5059,0.9262,0.1,RIESGOSO
1639,68,f,soltero,0,1,39429,50000,37379.7923076923,17611,3942.9,0.948,0.3522,0.1,SALUDABLE
1640,59,f,soltero,3,0,29365,30000,46746.60769230769,12666,2936.5,1.5919,0.4222,0.1,RIESGOSO
1641,35,f,unión libre,2,0,47938,30000,53185.63846153846,29272,1438.14,1.1095,0.9757,0.03,SALUDABLE
1642,20,m,divorciado,3,0,12980,80000,39782.80769230769,12983,1298.0,3.0649,0.1623,0.1,RIESGOSO
1643,31,f,casado,4,1,49515,15000,39740.43846153846,994,10893.3,0.8026,0.0663,0.22,SALUDABLE
1644,57,m,soltero,0,0,29734,30000,51792.13846153846,16618,2973.4,1.7418,0.5539,0.1,RIESGOSO
1645,29,m,unión libre,4,1,59318,120000,53158.86153846153,77740,5931.8,0.8962,0.6478,0.1,MODERADO
1646,58,m,divorciado,0,1,47859,30000,43443.484615384616,24858,1435.77,0.9077,0.8286,0.03,SALUDABLE
1647,54,m,soltero,2,0,30488,80000,47353.3,78092,3048.8,1.5532,0.9762,0.1,MODERADO
1648,68,f,casado,2,1,51386,50000,40548.44615384616,24421,5138.6,0.7891,0.4884,0.1,SALUDABLE
1649,30,m,soltero,1,1,73822,120000,43312.86153846154,3295,16240.84,0.5867,0.0275,0.22,SALUDABLE
1650,23,m,soltero,1,0,49572,120000,44314.63846153846,34532,4957.2,0.8939,0.2878,0.1,MODERADO
1651,34,m,unión libre,0,1,21960,50000,50770.2923076923,49140,2196.0,2.3119,0.9828,0.1,RIESGOSO
1652,41,f,divorciado,1,1,55267,30000,45300.77692307692,28098,5526.7,0.8197,0.9366,0.1,SALUDABLE
1653,67,m,soltero,2,0,12043,30000,41046.86923076923,11955,1204.3,3.4084,0.3985,0.1,RIESGOSO
1654,27,m,unión libre,3,1,31732,30000,58473.66923076923,24821,3173.2,1.8427,0.8274,0.1,RIESGOSO
1655,59,f,soltero,4,0,35033,15000,34313.43076923077,12233,1050.99,0.9795,0.8155,0.03,RIESGOSO
1656,23,f,unión libre,0,0,25068,50000,33212.54615384615,13533,2506.8,1.3249,0.2707,0.1,RIESGOSO
1657,25,f,divorciado,2,1,28020,30000,48345.64615384615,20165,840.6,1.7254,0.6722,0.03,RIESGOSO
1658,28,f,unión libre,3,0,8369,120000,42560.02307692308,75332,836.9,5.0854,0.6278,0.1,RIESGOSO
1659,64,f,casado,3,0,39047,15000,45251.47692307692,4098,8590.34,1.1589,0.2732,0.22,SALUDABLE
1660,33,f,divorciado,2,1,24056,50000,56886.89230769231,10452,2405.6,2.3648,0.209,0.1,RIESGOSO
1661,41,f,casado,2,1,62168,120000,38617.00769230769,12173,1865.04,0.6212,0.1014,0.03,SALUDABLE
1662,19,m,soltero,0,1,9065,15000,40340.70769230769,13992,1994.3,4.4502,0.9328,0.22,RIESGOSO
1663,52,f,casado,4,0,57068,30000,34877.86153846154,20668,5706.8,0.6112,0.6889,0.1,SALUDABLE
1664,44,f,casado,4,1,41668,80000,41974.63846153846,49200,4166.8,1.0074,0.615,0.1,MODERADO
1665,49,m,divorciado,2,1,51208,50000,43988.2,35142,1536.24,0.859,0.7028,0.03,SALUDABLE
1666,46,f,unión libre,2,0,74993,120000,45568.84615384615,117073,7499.3,0.6076,0.9756,0.1,MODERADO
1667,39,m,unión libre,4,0,25410,30000,36597.56153846154,16530,2541.0,1.4403,0.551,0.1,RIESGOSO
1668,42,m,unión libre,3,0,60905,30000,42627.93076923077,26844,13399.1,0.6999,0.8948,0.22,SALUDABLE
1669,21,f,divorciado,2,1,22799,30000,38336.33076923077,15778,2279.9,1.6815,0.5259,0.1,RIESGOSO
1670,66,f,casado,1,1,69561,80000,40182.4,76465,2086.83,0.5777,0.9558,0.03,MODERADO
1671,27,m,casado,1,0,37574,50000,35578.74615384615,14549,3757.4,0.9469,0.291,0.1,SALUDABLE
1672,51,m,divorciado,0,0,67740,50000,35080.75384615384,22690,2032.2,0.5179,0.4538,0.03,SALUDABLE
1673,41,m,casado,0,1,33127,80000,44639.869230769225,30334,993.81,1.3475,0.3792,0.03,RIESGOSO
1674,30,m,soltero,3,1,60275,80000,48023.62307692308,31028,1808.25,0.7967,0.3878,0.03,SALUDABLE
1675,47,f,casado,1,1,23008,120000,39534.730769230766,117818,690.24,1.7183,0.9818,0.03,MODERADO
1676,32,f,divorciado,4,1,60699,30000,37047.99230769231,1811,13353.78,0.6104,0.0604,0.22,SALUDABLE
1677,32,m,soltero,4,0,19312,120000,39607.73846153846,45156,579.36,2.0509,0.3763,0.03,RIESGOSO
1678,41,m,divorciado,4,1,57789,15000,39856.053846153845,14126,1733.67,0.6897,0.9417,0.03,SALUDABLE
1679,70,m,soltero,1,1,76635,30000,44552.2923076923,4883,2299.05,0.5814,0.1628,0.03,SALUDABLE
1680,58,m,soltero,1,0,21309,30000,36119.661538461536,28813,639.27,1.695,0.9604,0.03,RIESGOSO
1681,45,m,unión libre,1,1,10877,50000,47448.3,35145,1087.7,4.3623,0.7029,0.1,RIESGOSO
1682,62,m,casado,1,1,8691,120000,32274.70769230769,41650,869.1,3.7136,0.3471,0.1,RIESGOSO
1683,42,f,unión libre,2,1,8230,120000,44242.661538461536,53865,823.0,5.3758,0.4489,0.1,RIESGOSO
1684,24,f,divorciado,1,0,32255,80000,37877.34615384615,77659,3225.5,1.1743,0.9707,0.1,MODERADO
1685,36,m,soltero,1,1,50693,80000,38231.43076923077,76613,11152.46,0.7542,0.9577,0.22,MODERADO
1686,30,f,unión libre,0,0,19732,120000,58197.13846153846,118617,1973.2,2.9494,0.9885,0.1,MODERADO
1687,64,m,soltero,2,1,47814,30000,41175.73846153846,5250,4781.4,0.8612,0.175,0.1,SALUDABLE
1688,40,f,soltero,0,1,77171,50000,32393.361538461537,10571,2315.13,0.4198,0.2114,0.03,SALUDABLE
1689,67,f,unión libre,2,0,50220,50000,54225.18461538461,33367,11048.4,1.0798,0.6673,0.22,SALUDABLE
1690,46,f,unión libre,0,0,24360,80000,41295.09230769231,22308,5359.2,1.6952,0.2788,0.22,RIESGOSO
1691,48,f,unión libre,0,1,65105,80000,41844.13846153846,7895,14323.1,0.6427,0.0987,0.22,SALUDABLE
1692,32,m,unión libre,0,0,35041,50000,38367.33846153846,29892,3504.1,1.0949,0.5978,0.1,SALUDABLE
1693,49,m,unión libre,4,1,49522,80000,47585.06923076923,67913,1485.66,0.9609,0.8489,0.03,MODERADO
1694,45,m,divorciado,0,0,79607,80000,41538.223076923074,69379,7960.7,0.5218,0.8672,0.1,MODERADO
1695,50,m,casado,2,1,49913,120000,36820.89230769231,43330,1497.39,0.7377,0.3611,0.03,MODERADO
1696,28,m,unión libre,4,1,77499,15000,50896.07692307692,12649,17049.78,0.6567,0.8433,0.22,SALUDABLE
1697,37,f,casado,2,1,34899,15000,55866.42307692308,1045,3489.9,1.6008,0.0697,0.1,RIESGOSO
1698,22,f,soltero,4,1,58184,15000,48539.915384615386,4069,5818.4,0.8342,0.2713,0.1,SALUDABLE
1699,25,m,casado,2,1,17080,15000,46061.33846153846,4471,1708.0,2.6968,0.2981,0.1,RIESGOSO
1700,38,m,unión libre,1,1,51968,120000,58968.03076923077,84624,5196.8,1.1347,0.7052,0.1,MODERADO
1701,25,f,unión libre,2,0,79024,120000,47215.75384615384,15418,7902.4,0.5975,0.1285,0.1,SALUDABLE
1702,59,m,soltero,1,1,68934,80000,32584.64615384615,21650,15165.48,0.4727,0.2706,0.22,SALUDABLE
1703,41,m,casado,0,1,25416,80000,33848.376923076925,24845,2541.6,1.3318,0.3106,0.1,RIESGOSO
1704,22,f,divorciado,1,1,75714,120000,41481.31538461539,114686,7571.4,0.5479,0.9557,0.1,MODERADO
1705,70,f,soltero,1,1,27705,50000,48700.75384615384,31719,6095.1,1.7578,0.6344,0.22,SALUDABLE
1706,42,f,unión libre,2,1,18419,30000,48339.16923076923,20740,552.57,2.6244,0.6913,0.03,RIESGOSO
1707,62,f,divorciado,3,0,75685,120000,42919.67692307692,90309,16650.7,0.5671,0.7526,0.22,MODERADO
1708,26,f,divorciado,4,0,28996,120000,50438.4,119459,6379.12,1.7395,0.9955,0.22,MODERADO
1709,61,m,unión libre,0,1,61615,30000,36641.93846153846,20867,6161.5,0.5947,0.6956,0.1,SALUDABLE
1710,46,f,casado,2,1,32933,80000,38482.161538461536,68624,3293.3,1.1685,0.8578,0.1,MODERADO
1711,22,m,unión libre,1,1,61805,120000,56258.95384615385,14131,6180.5,0.9103,0.1178,0.1,SALUDABLE
1712,40,f,unión libre,2,0,48210,80000,42518.03846153846,12962,4821.0,0.8819,0.162,0.1,SALUDABLE
1713,53,f,casado,4,0,64305,30000,53354.730769230766,24451,1929.15,0.8297,0.815,0.03,SALUDABLE
1714,44,f,divorciado,3,1,62127,30000,50270.75384615384,2273,13667.94,0.8092,0.0758,0.22,SALUDABLE
1715,49,m,soltero,3,1,67606,30000,47477.83846153846,17671,2028.18,0.7023,0.589,0.03,SALUDABLE
1716,39,f,soltero,2,0,22460,15000,55822.96923076923,12270,673.8,2.4854,0.818,0.03,RIESGOSO
1717,50,m,soltero,2,1,43943,120000,51533.36923076923,32897,4394.3,1.1727,0.2741,0.1,MODERADO
1718,20,f,unión libre,0,1,50711,50000,37413.56923076923,8402,5071.1,0.7378,0.168,0.1,SALUDABLE
1719,47,f,soltero,3,1,37169,80000,48345.30769230769,16859,8177.18,1.3007,0.2107,0.22,SALUDABLE
1720,55,f,divorciado,0,1,72265,15000,32376.861538461537,13571,7226.5,0.448,0.9047,0.1,SALUDABLE
1721,21,m,divorciado,3,0,72316,80000,51136.11538461538,37416,15909.52,0.7071,0.4677,0.22,SALUDABLE
1722,21,f,casado,0,1,8217,120000,47183.65384615384,39653,1807.74,5.7422,0.3304,0.22,RIESGOSO
1723,18,m,unión libre,0,1,39915,120000,40756.14615384615,34171,1197.45,1.0211,0.2848,0.03,MODERADO
1724,69,m,casado,3,0,19979,120000,45317.02307692308,37078,1997.9,2.2682,0.309,0.1,RIESGOSO
1725,55,m,soltero,0,0,43315,50000,42080.06153846154,10532,9529.3,0.9715,0.2106,0.22,SALUDABLE
1726,34,m,unión libre,2,1,22774,80000,43267.84615384615,37613,5010.28,1.8999,0.4702,0.22,RIESGOSO
1727,60,m,unión libre,0,1,12816,80000,38383.661538461536,10881,1281.6,2.995,0.136,0.1,RIESGOSO
1728,26,f,divorciado,4,0,35612,50000,38804.36153846154,10406,1068.36,1.0896,0.2081,0.03,RIESGOSO
1729,29,m,unión libre,2,0,23784,120000,48943.09230769231,96283,2378.4,2.0578,0.8024,0.1,MODERADO
1730,54,f,unión libre,2,0,24926,15000,39185.52307692308,1723,2492.6,1.5721,0.1149,0.1,RIESGOSO
1731,53,m,unión libre,0,1,56752,30000,36803.68461538461,7214,1702.56,0.6485,0.2405,0.03,SALUDABLE
1732,39,m,divorciado,3,0,10392,15000,43416.36923076923,7053,311.76,4.1779,0.4702,0.03,RIESGOSO
1733,42,m,divorciado,0,0,43403,30000,53647.44615384616,22470,4340.3,1.236,0.749,0.1,SALUDABLE
1734,66,m,unión libre,2,1,21258,15000,31027.86923076923,10293,4676.76,1.4596,0.6862,0.22,SALUDABLE
1735,69,m,divorciado,3,0,71108,50000,55923.96153846154,24952,7110.8,0.7865,0.499,0.1,SALUDABLE
1736,33,f,soltero,2,0,79579,80000,41687.761538461535,13098,7957.9,0.5239,0.1637,0.1,SALUDABLE
1737,58,f,unión libre,1,1,19367,15000,37803.61538461538,3312,581.01,1.952,0.2208,0.03,RIESGOSO
1738,30,f,divorciado,3,1,17183,15000,48310.42307692308,5319,515.49,2.8115,0.3546,0.03,RIESGOSO
1739,20,f,divorciado,0,1,22093,80000,49395.415384615386,46663,662.79,2.2358,0.5833,0.03,RIESGOSO
1740,45,f,divorciado,0,0,65242,30000,40833.661538461536,4506,14353.24,0.6259,0.1502,0.22,SALUDABLE
1741,57,f,divorciado,4,1,47985,80000,42438.93076923077,61789,4798.5,0.8844,0.7724,0.1,MODERADO
1742,57,f,soltero,1,0,32845,80000,49864.31538461538,47996,985.35,1.5182,0.6,0.03,MODERADO
1743,31,m,unión libre,0,1,66534,50000,48319.53076923077,43732,6653.4,0.7262,0.8746,0.1,SALUDABLE
1744,54,m,unión libre,4,0,45389,50000,48529.18461538461,14230,4538.9,1.0692,0.2846,0.1,SALUDABLE
1745,54,m,unión libre,1,0,13614,50000,53272.37692307692,26328,1361.4,3.9131,0.5266,0.1,RIESGOSO
1746,63,m,soltero,0,0,49356,120000,48105.66923076923,53635,10858.32,0.9747,0.447,0.22,MODERADO
1747,38,f,divorciado,1,0,33019,15000,36319.661538461536,8551,3301.9,1.1,0.5701,0.1,SALUDABLE
1748,48,f,unión libre,4,1,66640,80000,44843.84615384615,2315,1999.2,0.6729,0.0289,0.03,SALUDABLE
1749,51,m,divorciado,0,1,61113,50000,31712.25384615385,12563,1833.39,0.5189,0.2513,0.03,SALUDABLE
1750,47,f,casado,0,1,37205,15000,52611.50769230769,12935,3720.5,1.4141,0.8623,0.1,SALUDABLE
1751,30,m,soltero,2,0,9283,80000,35411.16923076923,1000,278.49,3.8146,0.0125,0.03,RIESGOSO
1752,37,m,divorciado,4,0,74920,80000,43863.54615384615,30506,16482.4,0.5855,0.3813,0.22,SALUDABLE
1753,46,f,divorciado,2,1,70610,120000,31864.215384615385,12522,7061.0,0.4513,0.1044,0.1,SALUDABLE
1754,23,m,soltero,2,0,51113,15000,51439.74615384615,14581,5111.3,1.0064,0.9721,0.1,SALUDABLE
1755,45,m,divorciado,4,1,26810,30000,52118.31538461538,13049,2681.0,1.944,0.435,0.1,RIESGOSO
1756,66,f,divorciado,2,1,49361,120000,33738.7,58244,4936.1,0.6835,0.4854,0.1,MODERADO
1757,37,f,soltero,2,1,35434,50000,52313.438461538455,30965,7795.48,1.4764,0.6193,0.22,SALUDABLE
1758,24,m,unión libre,2,1,78983,80000,44200.19230769231,20291,7898.3,0.5596,0.2536,0.1,SALUDABLE
1759,41,f,divorciado,0,0,49625,15000,42339.907692307694,14202,4962.5,0.8532,0.9468,0.1,SALUDABLE
1760,68,m,soltero,0,1,44807,15000,38569.14615384615,3466,9857.54,0.8608,0.2311,0.22,SALUDABLE
1761,20,f,divorciado,2,0,9410,30000,58110.34615384615,12964,941.0,6.1754,0.4321,0.1,RIESGOSO
1762,34,m,soltero,2,1,46061,50000,39817.11538461538,37417,4606.1,0.8644,0.7483,0.1,SALUDABLE
1763,63,f,casado,1,0,15883,30000,42694.3,3482,1588.3,2.6881,0.1161,0.1,RIESGOSO
1764,37,f,casado,3,1,19910,80000,39699.15384615384,17367,597.3,1.9939,0.2171,0.03,RIESGOSO
1765,56,f,divorciado,4,1,32676,50000,37965.92307692308,15032,980.28,1.1619,0.3006,0.03,RIESGOSO
1766,50,f,unión libre,2,0,28742,15000,36367.62307692308,5514,862.26,1.2653,0.3676,0.03,RIESGOSO
1767,50,m,unión libre,4,0,20075,15000,47078.46923076923,6210,2007.5,2.3451,0.414,0.1,RIESGOSO
1768,45,f,soltero,2,0,27545,15000,37396.03076923077,6589,826.35,1.3576,0.4393,0.03,RIESGOSO
1769,35,m,divorciado,0,1,78822,50000,52946.49230769231,18315,2364.66,0.6717,0.3663,0.03,SALUDABLE
1770,51,f,casado,1,0,75561,80000,34269.75384615384,28711,2266.83,0.4535,0.3589,0.03,SALUDABLE
1771,37,m,divorciado,0,0,28621,80000,35066.13076923077,14402,858.63,1.2252,0.18,0.03,RIESGOSO
1772,40,m,soltero,1,1,11182,120000,51320.37692307692,19143,2460.04,4.5896,0.1595,0.22,RIESGOSO
1773,34,m,unión libre,0,0,66032,80000,48801.31538461538,61347,1980.96,0.7391,0.7668,0.03,MODERADO
1774,61,f,unión libre,3,1,47360,15000,41038.66923076923,12752,1420.8,0.8665,0.8501,0.03,SALUDABLE
1775,35,f,unión libre,3,1,52954,120000,42954.82307692307,97003,5295.4,0.8112,0.8084,0.1,MODERADO
1776,42,m,divorciado,2,1,23285,120000,43600.761538461535,26570,5122.7,1.8725,0.2214,0.22,RIESGOSO
1777,24,f,casado,2,0,57525,30000,39838.63076923077,7837,12655.5,0.6925,0.2612,0.22,SALUDABLE
1778,66,m,soltero,4,1,45951,80000,37237.95384615385,13427,1378.53,0.8104,0.1678,0.03,SALUDABLE
1779,45,f,casado,2,1,39368,80000,57433.35384615384,17439,3936.8,1.4589,0.218,0.1,RIESGOSO
1780,40,m,divorciado,4,1,8224,15000,39285.01538461538,12474,246.72,4.7769,0.8316,0.03,RIESGOSO
1781,46,f,casado,0,1,44686,80000,48726.76923076923,8862,4468.6,1.0904,0.1108,0.1,SALUDABLE
1782,48,m,soltero,1,1,76770,50000,32644.87692307692,14819,7677.0,0.4252,0.2964,0.1,SALUDABLE
1783,66,f,casado,3,1,69464,30000,49094.00769230769,19382,2083.92,0.7068,0.6461,0.03,SALUDABLE
1784,18,m,casado,0,0,26648,80000,50868.838461538464,26036,2664.8,1.9089,0.3254,0.1,RIESGOSO
1785,46,f,unión libre,4,0,23352,30000,41586.78461538461,17995,2335.2,1.7809,0.5998,0.1,RIESGOSO
1786,53,f,soltero,4,0,77630,50000,53222.26923076923,15063,2328.9,0.6856,0.3013,0.03,SALUDABLE
1787,60,m,soltero,3,0,78548,50000,50697.42307692308,29137,17280.56,0.6454,0.5827,0.22,SALUDABLE
1788,59,f,casado,2,0,70896,50000,52997.46923076923,3774,7089.6,0.7475,0.0755,0.1,SALUDABLE
1789,60,m,soltero,0,1,13073,50000,51244.46923076923,14902,2876.06,3.9199,0.298,0.22,RIESGOSO
1790,50,m,casado,1,0,46182,15000,45049.3,12332,4618.2,0.9755,0.8221,0.1,SALUDABLE
1791,42,m,casado,2,0,77663,120000,36576.69230769231,84697,2329.89,0.471,0.7058,0.03,MODERADO
1792,41,m,soltero,1,1,59582,120000,52406.38461538462,90018,13108.04,0.8796,0.7502,0.22,MODERADO
1793,52,m,unión libre,2,0,27163,80000,40017.21538461538,74989,814.89,1.4732,0.9374,0.03,MODERADO
1794,37,f,unión libre,1,0,58906,80000,56352.60769230769,47882,5890.6,0.9567,0.5985,0.1,MODERADO
1795,56,m,unión libre,2,0,74346,30000,56354.94615384616,24341,7434.6,0.758,0.8114,0.1,SALUDABLE
1796,31,m,casado,4,0,24718,30000,53254.10769230769,2749,2471.8,2.1545,0.0916,0.1,RIESGOSO
1797,49,m,soltero,4,0,68158,80000,50637.36923076923,38304,6815.8,0.7429,0.4788,0.1,SALUDABLE
1798,26,m,unión libre,1,0,44895,80000,43540.42307692308,70389,1346.85,0.9698,0.8799,0.03,MODERADO
1799,57,f,casado,0,1,58328,30000,49922.26923076923,19297,5832.8,0.8559,0.6432,0.1,SALUDABLE
1800,55,m,divorciado,0,1,45469,80000,50592.75384615384,77606,1364.07,1.1127,0.9701,0.03,MODERADO
1801,57,f,casado,1,0,19063,50000,43762.28461538461,26941,4193.86,2.2957,0.5388,0.22,RIESGOSO
1802,70,m,soltero,4,0,8141,80000,35903.70769230769,63058,814.1,4.4102,0.7882,0.1,RIESGOSO
1803,43,m,divorciado,3,0,29739,30000,39607.17692307692,19733,892.17,1.3318,0.6578,0.03,RIESGOSO
1804,46,m,soltero,4,0,57686,30000,45335.77692307692,16866,5768.6,0.7859,0.5622,0.1,SALUDABLE
1805,30,f,casado,4,0,74884,80000,45433.63846153846,15033,2246.52,0.6067,0.1879,0.03,SALUDABLE
1806,65,f,soltero,1,1,52490,120000,44049.261538461535,101027,1574.7,0.8392,0.8419,0.03,MODERADO
1807,48,f,divorciado,3,1,21892,80000,34883.26923076923,71915,2189.2,1.5934,0.8989,0.1,MODERADO
1808,46,m,casado,2,0,11383,15000,54828.230769230766,6881,341.49,4.8167,0.4587,0.03,RIESGOSO
1809,19,f,divorciado,0,0,35663,120000,29778.553846153845,76040,7845.86,0.835,0.6337,0.22,MODERADO
1810,26,m,casado,1,0,78017,15000,44749.2,8408,7801.7,0.5736,0.5605,0.1,SALUDABLE
1811,52,f,soltero,3,0,26636,50000,58638.830769230764,21161,5859.92,2.2015,0.4232,0.22,RIESGOSO
1812,60,m,casado,3,1,71593,30000,51784.89230769231,14472,2147.79,0.7233,0.4824,0.03,SALUDABLE
1813,26,m,casado,2,0,45172,15000,41458.38461538462,347,1355.16,0.9178,0.0231,0.03,SALUDABLE
1814,57,f,casado,2,1,15186,30000,52742.45384615385,18934,1518.6,3.4731,0.6311,0.1,RIESGOSO
1815,35,m,unión libre,0,1,17855,120000,33404.74615384615,33067,1785.5,1.8709,0.2756,0.1,RIESGOSO
1816,33,m,soltero,0,0,31671,15000,52398.84615384615,8468,950.13,1.6545,0.5645,0.03,RIESGOSO
1817,38,f,casado,0,1,57722,30000,44395.36923076923,21753,1731.66,0.7691,0.7251,0.03,SALUDABLE
1818,51,m,soltero,4,0,75115,80000,53137.44615384616,76231,2253.45,0.7074,0.9529,0.03,MODERADO
1819,39,f,soltero,0,0,71645,80000,48183.02307692308,68089,7164.5,0.6725,0.8511,0.1,MODERADO
1820,58,f,unión libre,0,0,76046,80000,41578.86923076923,4844,7604.6,0.5468,0.0606,0.1,SALUDABLE
1821,57,f,casado,3,1,9330,15000,48262.7923076923,8418,933.0,5.1729,0.5612,0.1,RIESGOSO
1822,19,m,divorciado,1,0,47042,50000,60737.57692307692,17496,10349.24,1.2911,0.3499,0.22,SALUDABLE
1823,52,m,soltero,1,0,40068,80000,55356.553846153845,49353,1202.04,1.3816,0.6169,0.03,MODERADO
1824,65,f,divorciado,4,0,56527,50000,51256.09230769231,34426,1695.81,0.9068,0.6885,0.03,SALUDABLE
1825,50,f,casado,0,0,73472,50000,43613.35384615384,30228,7347.2,0.5936,0.6046,0.1,SALUDABLE
1826,35,m,unión libre,1,1,19585,30000,48904.18461538461,19844,1958.5,2.497,0.6615,0.1,RIESGOSO
1827,22,m,soltero,3,1,33180,30000,49787.484615384616,7064,995.4,1.5005,0.2355,0.03,RIESGOSO
1828,37,f,soltero,0,1,65704,120000,38900.876923076925,100565,6570.4,0.5921,0.838,0.1,MODERADO
1829,35,f,casado,4,0,11644,120000,33660.93076923077,112123,2561.68,2.8908,0.9344,0.22,MODERADO
1830,22,f,unión libre,0,1,43664,80000,43740.42307692308,20390,4366.4,1.0018,0.2549,0.1,SALUDABLE
1831,65,m,unión libre,4,1,46226,15000,45008.68461538461,3409,1386.78,0.9737,0.2273,0.03,SALUDABLE
1832,24,m,casado,1,0,62863,30000,40607.661538461536,15322,6286.3,0.646,0.5107,0.1,SALUDABLE
1833,43,f,soltero,1,0,57919,15000,54467.661538461536,13643,5791.9,0.9404,0.9095,0.1,SALUDABLE
1834,50,f,casado,0,0,69313,30000,32438.46153846154,19197,6931.3,0.468,0.6399,0.1,SALUDABLE
1835,50,m,soltero,0,1,67012,15000,35578.75384615384,5862,14742.64,0.5309,0.3908,0.22,SALUDABLE
1836,65,m,soltero,0,0,51988,15000,34555.46153846154,731,1559.64,0.6647,0.0487,0.03,SALUDABLE
1837,48,m,divorciado,0,1,39889,50000,46252.57692307692,13570,3988.9,1.1595,0.2714,0.1,SALUDABLE
1838,38,m,unión libre,4,1,44811,80000,34538.53076923077,16835,1344.33,0.7708,0.2104,0.03,SALUDABLE
1839,26,f,divorciado,2,0,45025,120000,43530.06153846154,2189,1350.75,0.9668,0.0182,0.03,RIESGOSO
1840,54,f,soltero,0,1,36467,30000,38481.876923076925,15170,3646.7,1.0553,0.5057,0.1,SALUDABLE
1841,24,m,divorciado,4,1,34282,50000,40723.5,29015,1028.46,1.1879,0.5803,0.03,RIESGOSO
1842,20,m,soltero,1,0,29494,120000,37471.53076923077,102655,2949.4,1.2705,0.8555,0.1,MODERADO
1843,52,f,unión libre,4,1,68349,120000,48013.66923076923,70126,15036.78,0.7025,0.5844,0.22,MODERADO
1844,24,m,soltero,3,1,47864,80000,52677.230769230766,3168,4786.4,1.1006,0.0396,0.1,SALUDABLE
1845,33,f,unión libre,0,1,18976,50000,45147.88461538462,10857,569.28,2.3792,0.2171,0.03,RIESGOSO
1846,19,m,unión libre,3,1,32318,50000,35114.4,45124,3231.8,1.0865,0.9025,0.1,MODERADO
1847,54,m,divorciado,3,1,8554,50000,40279.59230769231,32488,855.4,4.7089,0.6498,0.1,RIESGOSO
1848,64,m,casado,3,1,39476,50000,40654.95384615385,23346,8684.72,1.0299,0.4669,0.22,SALUDABLE
1849,56,m,soltero,0,1,68526,50000,47276.24615384615,40571,15075.72,0.6899,0.8114,0.22,SALUDABLE
1850,48,f,casado,3,0,8608,120000,37648.00769230769,61014,1893.76,4.3736,0.5084,0.22,RIESGOSO
1851,60,f,casado,2,0,35856,15000,38327.37692307692,11528,1075.68,1.0689,0.7685,0.03,RIESGOSO
1852,65,f,divorciado,2,1,38267,30000,47241.15384615384,29278,3826.7,1.2345,0.9759,0.1,SALUDABLE
1853,58,f,casado,1,0,78990,50000,49572.60769230769,4601,2369.7,0.6276,0.092,0.03,SALUDABLE
1854,52,f,soltero,4,1,22160,80000,51824.93846153846,10547,2216.0,2.3387,0.1318,0.1,RIESGOSO
1855,23,m,casado,2,0,29198,30000,41940.261538461535,5130,2919.8,1.4364,0.171,0.1,RIESGOSO
1856,35,f,divorciado,0,0,58139,120000,37727.24615384615,40055,1744.17,0.6489,0.3338,0.03,MODERADO
1857,42,f,unión libre,3,0,55934,30000,34485.70769230769,28768,5593.4,0.6165,0.9589,0.1,SALUDABLE
1858,37,m,casado,4,0,14808,15000,50258.0,7110,3257.76,3.394,0.474,0.22,RIESGOSO
1859,34,m,casado,2,0,38070,30000,39987.70769230769,15103,3807.0,1.0504,0.5034,0.1,SALUDABLE
1860,54,f,casado,0,1,74119,50000,34315.54615384615,38021,2223.57,0.463,0.7604,0.03,SALUDABLE
1861,37,m,divorciado,4,0,15304,15000,39432.84615384615,255,1530.4,2.5766,0.017,0.1,RIESGOSO
1862,31,m,unión libre,4,1,52465,30000,53359.6,19217,5246.5,1.0171,0.6406,0.1,SALUDABLE
1863,27,m,divorciado,4,1,43095,15000,42713.6,3061,4309.5,0.9911,0.2041,0.1,SALUDABLE
1864,50,f,casado,3,1,66089,120000,46711.61538461538,37837,14539.58,0.7068,0.3153,0.22,SALUDABLE
1865,31,f,casado,0,0,55496,50000,57534.47692307692,23393,12209.12,1.0367,0.4679,0.22,SALUDABLE
1866,37,f,unión libre,1,1,47186,50000,39773.53846153846,46389,4718.6,0.8429,0.9278,0.1,MODERADO
1867,51,f,soltero,3,0,9936,120000,46327.915384615386,105651,298.08,4.6626,0.8804,0.03,MODERADO
1868,47,m,soltero,2,0,32087,50000,46353.2,24713,962.61,1.4446,0.4943,0.03,RIESGOSO
1869,38,m,unión libre,0,1,40262,120000,38048.93076923077,16802,4026.2,0.945,0.14,0.1,SALUDABLE
1870,23,f,casado,1,0,78734,120000,51628.61538461538,81178,17321.48,0.6557,0.6765,0.22,MODERADO
1871,47,f,divorciado,2,1,67205,30000,41623.915384615386,3308,14785.1,0.6194,0.1103,0.22,SALUDABLE
1872,23,f,unión libre,3,1,74307,30000,62554.43076923077,4631,7430.7,0.8418,0.1544,0.1,SALUDABLE
1873,61,m,casado,0,0,10055,120000,32673.30769230769,78413,301.65,3.2495,0.6534,0.03,MODERADO
1874,51,m,divorciado,2,0,29226,15000,35777.78461538462,13398,876.78,1.2242,0.8932,0.03,RIESGOSO
